nama_prov,value_prov,nama_kab,value_kab,variable_kec,nama_kec,value_kec,kab,kec
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,"DARUL MAKMUR",1115010,15,010
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,KUALA,1115020,15,020
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,"KUALA PESISIR",1115021,15,021
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,"TADU RAYA",1115022,15,022
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,BEUTONG,1115030,15,030
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,SEUNAGAN,1115040,15,040
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,"SUKA MAKMUE",1115041,15,041
"NANGGROE ACEH DARUSSALAM",11,"NAGAN RAYA",1115,SUB_DISTRI,"SEUNAGAN TIMUR",1115050,15,050
"NANGGROE ACEH DARUSSALAM",11,"ACEH JAYA",1116,SUB_DISTRI,TEUNOM,1116010,16,010
"NANGGROE ACEH DARUSSALAM",11,"ACEH JAYA",1116,SUB_DISTRI,PANGA,1116020,16,020
"NANGGROE ACEH DARUSSALAM",11,"ACEH JAYA",1116,SUB_DISTRI,"KRUENG SABEE",1116030,16,030
"NANGGROE ACEH DARUSSALAM",11,"ACEH JAYA",1116,SUB_DISTRI,"SETIA BAKTI",1116040,16,040
"NANGGROE ACEH DARUSSALAM",11,"ACEH JAYA",1116,SUB_DISTRI,SAMPOINIET,1116050,16,050
"NANGGROE ACEH DARUSSALAM",11,"ACEH JAYA",1116,SUB_DISTRI,JAYA,1116060,16,060
"NANGGROE ACEH DARUSSALAM",11,"BENER MERIAH",1117,SUB_DISTRI,"TIMANG GAJAH",1117010,17,010
"NANGGROE ACEH DARUSSALAM",11,"BENER MERIAH",1117,SUB_DISTRI,"PINTU RIME GAYO",1117020,17,020
"NANGGROE ACEH DARUSSALAM",11,"BENER MERIAH",1117,SUB_DISTRI,BUKIT,1117030,17,030
"NANGGROE ACEH DARUSSALAM",11,"BENER MERIAH",1117,SUB_DISTRI,"WIH PESAM",1117040,17,040
"NANGGROE ACEH DARUSSALAM",11,"BENER MERIAH",1117,SUB_DISTRI,BANDAR,1117050,17,050
"NANGGROE ACEH DARUSSALAM",11,"BENER MERIAH",1117,SUB_DISTRI,"SYIAH UTAMA",1117060,17,060
"NANGGROE ACEH DARUSSALAM",11,"BENER MERIAH",1117,SUB_DISTRI,PERMATA,1117070,17,070
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,MEUREUDU,1118010,18,010
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,"MEURAH DUA",1118020,18,020
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,"BANDAR DUA",1118030,18,030
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,"JANGKA BUYA",1118040,18,040
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,ULIM,1118050,18,050
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,TRIENGGADENG,1118060,18,060
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,PANTERAJA,1118070,18,070
"NANGGROE ACEH DARUSSALAM",11,"PIDIE JAYA",1118,SUB_DISTRI,"BANDAR BARU",1118080,18,080
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,MEURAXA,1171010,71,010
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,"JAYA BARU",1171011,71,011
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,"BANDA RAYA",1171012,71,012
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,BAITURRAHMAN,1171020,71,020
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,"LUENG BATA",1171021,71,021
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,"KUTA ALAM",1171030,71,030
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,"KUTA RAJA",1171031,71,031
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,"SYIAH KUALA",1171040,71,040
"NANGGROE ACEH DARUSSALAM",11,"KOTA BANDA ACEH",1171,SUB_DISTRI,"ULEE KARENG",1171041,71,041
"NANGGROE ACEH DARUSSALAM",11,"KOTA SABANG",1172,SUB_DISTRI,SUKAJAYA,1172010,72,010
"NANGGROE ACEH DARUSSALAM",11,"KOTA SABANG",1172,SUB_DISTRI,SUKAKARYA,1172020,72,020
"NANGGROE ACEH DARUSSALAM",11,"KOTA LANGSA",1173,SUB_DISTRI,"LANGSA TIMUR",1173010,73,010
"NANGGROE ACEH DARUSSALAM",11,"KOTA LANGSA",1173,SUB_DISTRI,"LANGSA LAMA",1173011,73,011
"NANGGROE ACEH DARUSSALAM",11,"KOTA LANGSA",1173,SUB_DISTRI,"LANGSA BARAT",1173020,73,020
"NANGGROE ACEH DARUSSALAM",11,"KOTA LANGSA",1173,SUB_DISTRI,"LANGSA BARO",1173021,73,021
"NANGGROE ACEH DARUSSALAM",11,"KOTA LANGSA",1173,SUB_DISTRI,"LANGSA KOTA",1173030,73,030
"NANGGROE ACEH DARUSSALAM",11,"KOTA LHOKSEUMAWE",1174,SUB_DISTRI,"BLANG MANGAT",1174010,74,010
"NANGGROE ACEH DARUSSALAM",11,"KOTA LHOKSEUMAWE",1174,SUB_DISTRI,"MUARA DUA",1174020,74,020
"NANGGROE ACEH DARUSSALAM",11,"KOTA LHOKSEUMAWE",1174,SUB_DISTRI,"MUARA SATU",1174021,74,021
"NANGGROE ACEH DARUSSALAM",11,"KOTA LHOKSEUMAWE",1174,SUB_DISTRI,"BANDA SAKTI",1174030,74,030
"NANGGROE ACEH DARUSSALAM",11,"KOTA SUBULUSSALAM",1175,SUB_DISTRI,"SIMPANG KIRI",1175010,75,010
"NANGGROE ACEH DARUSSALAM",11,"KOTA SUBULUSSALAM",1175,SUB_DISTRI,PENANGGALAN,1175020,75,020
"NANGGROE ACEH DARUSSALAM",11,"KOTA SUBULUSSALAM",1175,SUB_DISTRI,RUNDENG,1175030,75,030
"NANGGROE ACEH DARUSSALAM",11,"KOTA SUBULUSSALAM",1175,SUB_DISTRI,"SULTAN DAULAT",1175040,75,040
"NANGGROE ACEH DARUSSALAM",11,"KOTA SUBULUSSALAM",1175,SUB_DISTRI,LONGKIB,1175050,75,050
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,"IDANO GAWO",1201060,01,060
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,BAWOLATO,1201061,01,061
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,ULUGAWO,1201062,01,062
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,GIDO,1201070,01,070
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,"MA U",1201081,01,081
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,"SOMOLO - MOLO",1201082,01,082
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,HILIDUHO,1201130,01,130
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,"HILI SERANGKAI",1201131,01,131
"SUMATERA UTARA",12,NIAS,1201,SUB_DISTRI,BOTOMUZOI,1201132,01,132
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,BATAHAN,1202010,02,010
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,SINUNUKAN,1202011,02,011
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"BATANG NATAL",1202020,02,020
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"LINGGA BAYU",1202021,02,021
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"RANTO BAEK",1202022,02,022
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,KOTANOPAN,1202030,02,030
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"ULU PUNGKUT",1202031,02,031
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,TAMBANGAN,1202032,02,032
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"LEMBAH SORIK MARAPI",1202033,02,033
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"PUNCAK SORIK MARAPI",1202034,02,034
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"MUARA SIPONGI",1202040,02,040
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,PAKANTAN,1202041,02,041
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,PANYABUNGAN,1202050,02,050
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"PANYABUNGAN SELATAN",1202051,02,051
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"PANYABUNGAN BARAT",1202052,02,052
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"PANYABUNGAN UTARA",1202053,02,053
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"PANYABUNGAN TIMUR",1202054,02,054
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"HUTA BARGOT",1202055,02,055
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,NATAL,1202060,02,060
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"MUARA BATANG GADIS",1202070,02,070
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,SIABU,1202080,02,080
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"BUKIT MALINTANG",1202081,02,081
"SUMATERA UTARA",12,"MANDAILING NATAL",1202,SUB_DISTRI,"NAGA JUANG",1202082,02,082
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"BATANG ANGKOLA",1203010,03,010
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"SAYUR MATINGGI",1203011,03,011
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"ANGKOLA TIMUR",1203070,03,070
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"ANGKOLA SELATAN",1203080,03,080
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"ANGKOLA  BARAT",1203090,03,090
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"BATANG TORU",1203100,03,100
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,MARANCAR,1203101,03,101
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"MUARA BATANG TORU",1203102,03,102
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,SIPIROK,1203110,03,110
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,ARSE,1203120,03,120
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"SAIPAR DOLOK HOLE",1203160,03,160
"SUMATERA UTARA",12,"TAPANULI SELATAN",1203,SUB_DISTRI,"AEK BILAH",1203161,03,161
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,"PINANG SORI",1204010,04,010
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,BADIRI,1204011,04,011
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,SIBABANGUN,1204020,04,020
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,LUMUT,1204021,04,021
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,SUKABANGUN,1204022,04,022
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,PANDAN,1204030,04,030
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,TUKKA,1204031,04,031
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,SARUDIK,1204032,04,032
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,"TAPIAN NAULI",1204040,04,040
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,SITAHUIS,1204041,04,041
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,KOLANG,1204050,04,050
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,SORKAM,1204060,04,060
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,"SORKAM BARAT",1204061,04,061
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,"PASARIBU TOBING",1204062,04,062
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,BARUS,1204070,04,070
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,"SOSOR GADONG",1204071,04,071
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,"ANDAM DEWI",1204072,04,072
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,"BARUS UTARA",1204073,04,073
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,MANDUAMAS,1204080,04,080
"SUMATERA UTARA",12,"TAPANULI TENGAH",1204,SUB_DISTRI,SIRANDORUNG,1204081,04,081
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,PARMONANGAN,1205030,05,030
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,"ADIAN KOTING",1205040,05,040
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,SIPOHOLON,1205050,05,050
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,TARUTUNG,1205060,05,060
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,"SIATAS BARITA",1205061,05,061
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,"PAHAE JULU",1205070,05,070
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,"PAHAE JAE",1205080,05,080
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,PURBATUA,1205081,05,081
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,SIMANGUMBAN,1205082,05,082
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,PANGARIBUAN,1205090,05,090
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,GAROGA,1205100,05,100
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,SIPAHUTAR,1205110,05,110
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,SIBORONG-BORONG,1205120,05,120
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,PAGARAN,1205130,05,130
"SUMATERA UTARA",12,"TAPANULI UTARA",1205,SUB_DISTRI,MUARA,1205180,05,180
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,BALIGE,1206030,06,030
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,TAMPAHAN,1206031,06,031
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,"LAGU BOTI",1206040,06,040
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,HABINSARAN,1206050,06,050
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,BORBOR,1206051,06,051
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,NASSAU,1206052,06,052
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,SILAEN,1206060,06,060
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,SIGUMPAR,1206061,06,061
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,PORSEA,1206070,06,070
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,"PINTU POHAN MERANTI",1206071,06,071
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,"SIANTAR NARUMONDA",1206072,06,072
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,PARMAKSIAN,1206073,06,073
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,"LUMBAN JULU",1206080,06,080
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,ULUAN,1206081,06,081
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,AJIBATA,1206082,06,082
"SUMATERA UTARA",12,"TOBA SAMOSIR",1206,SUB_DISTRI,"BONATUA LUNASI",1206083,06,083
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"BILAH HULU",1207050,07,050
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,PANGKATAN,1207070,07,070
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"BILAH BARAT",1207080,07,080
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"BILAH HILIR",1207130,07,130
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"PANAI HULU",1207140,07,140
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"PANAI TENGAH",1207150,07,150
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"PANAI HILIR",1207160,07,160
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"RANTAU SELATAN",1207210,07,210
"SUMATERA UTARA",12,"LABUHAN BATU",1207,SUB_DISTRI,"RANTAU UTARA",1207220,07,220
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"BANDAR PASIR MANDOGE",1208010,08,010
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"BANDAR PULAU",1208020,08,020
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"AEK SONGSONGAN",1208021,08,021
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,RAHUNING,1208022,08,022
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"PULAU RAKYAT",1208030,08,030
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"AEK KUASAN",1208031,08,031
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"AEK LEDONG",1208032,08,032
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"SEI KEPAYANG",1208040,08,040
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"SEI KEPAYANG BARAT",1208041,08,041
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"SEI KEPAYANG TIMUR",1208042,08,042
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"TANJUNG BALAI",1208050,08,050
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"SIMPANG EMPAT",1208060,08,060
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"TELUK DALAM",1208061,08,061
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"AIR BATU",1208070,08,070
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"SEI DADAP",1208071,08,071
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"BUNTU PANE",1208080,08,080
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"TINGGI RAJA",1208081,08,081
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"SETIA JANJI",1208082,08,082
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,MERANTI,1208090,08,090
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"PULO BANDRING",1208091,08,091
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"RAWANG PANCA ARGA",1208092,08,092
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"AIR JOMAN",1208100,08,100
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"SILAU LAUT",1208101,08,101
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"KISARAN BARAT",1208160,08,160
"SUMATERA UTARA",12,ASAHAN,1208,SUB_DISTRI,"KISARAN TIMUR",1208170,08,170
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,SILIMAKUTA,1209010,09,010
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"PEMATANG SILIMAHUTA",1209011,09,011
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,PURBA,1209020,09,020
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"HARANGGAOL HORISON",1209021,09,021
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"DOLOK PARDAMEAN",1209030,09,030
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,SIDAMANIK,1209040,09,040
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"PEMATANG SIDAMANIK",1209041,09,041
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"GIRSANG SIPANGAN BOLON",1209050,09,050
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"TANAH JAWA",1209060,09,060
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,HATONDUHAN,1209061,09,061
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"DOLOK PANRIBUAN",1209070,09,070
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"JORLANG HATARAN",1209080,09,080
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,PANEI,1209090,09,090
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"PANOMBEAN PANEI",1209091,09,091
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,RAYA,1209100,09,100
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"DOLOK SILAU",1209110,09,110
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"SILAU KAHEAN",1209120,09,120
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"RAYA KAHEAN",1209130,09,130
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"TAPIAN DOLOK",1209140,09,140
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"DOLOK BATU NANGGAR",1209150,09,150
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,SIANTAR,1209160,09,160
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"GUNUNG MALELA",1209161,09,161
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"GUNUNG MALIGAS",1209162,09,162
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"HUTABAYU RAJA",1209170,09,170
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"JAWA MARAJA BAH JAMBI",1209171,09,171
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"PEMATANG BANDAR",1209180,09,180
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"BANDAR HULUAN",1209181,09,181
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,BANDAR,1209190,09,190
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"BANDAR MASILAM",1209191,09,191
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"BOSAR MALIGAS",1209200,09,200
"SUMATERA UTARA",12,SIMALUNGUN,1209,SUB_DISTRI,"UJUNG PADANG",1209210,09,210
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,SIDIKALANG,1210030,10,030
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,BERAMPU,1210031,10,031
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,SITINJO,1210032,10,032
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,PARBULUAN,1210040,10,040
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,SUMBUL,1210050,10,050
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"SILAHI SABUNGAN",1210051,10,051
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"SILIMA PUNGGA-PUNGGA",1210060,10,060
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"LAE PARIRA",1210061,10,061
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"SIEMPAT NEMPU",1210070,10,070
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"SIEMPAT NEMPU HULU",1210080,10,080
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"SIEMPAT NEMPU HILIR",1210090,10,090
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"TIGA LINGGA",1210100,10,100
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"GUNUNG SITEMBER",1210101,10,101
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"PEGAGAN HILIR",1210110,10,110
"SUMATERA UTARA",12,DAIRI,1210,SUB_DISTRI,"TANAH PINEM",1210120,10,120
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,MARDINGDING,1211010,11,010
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,LAUBALENG,1211020,11,020
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,"TIGA BINANGA",1211030,11,030
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,JUHAR,1211040,11,040
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,MUNTE,1211050,11,050
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,"KUTA BULUH",1211060,11,060
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,PAYUNG,1211070,11,070
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,TIGANDERKET,1211071,11,071
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,"SIMPANG EMPAT",1211080,11,080
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,"NAMAN TERAN",1211081,11,081
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,MERDEKA,1211082,11,082
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,KABANJAHE,1211090,11,090
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,BERASTAGI,1211100,11,100
"SUMATERA UTARA",12,KARO,1211,SUB_DISTRI,TIGAPANAH,1211110,11,110
